ShowID;"Show name";"Model ID";"Model Name";Collection;"Release date";Set
c0194;Duo;464;"Jordan & Ewe Sweet";"iStripper XXX Classic";2011-06-22;http://g.isbnrs.com/c0194.zip
c0193;Solo;458;"Ewe Sweet";"iStripper XXX Classic";2011-07-06;http://g.isbnrs.com/c0193.zip
c0192;Duo;463;"Jordan & Roxy Taggart";"iStripper XXX Classic";2011-06-15;http://g.isbnrs.com/c0192.zip
c0191;Duo;462;"Ewe Sweet & Roxy Taggart";"iStripper XXX Classic";2011-07-27;http://g.isbnrs.com/c0191.zip
c0190;Duo;461;"Carol G & Jordan";"iStripper XXX Classic";2011-08-03;http://g.isbnrs.com/c0190.zip
c0189;Duo;460;"Carol G & Ewe Sweet";"iStripper XXX Classic";2011-07-20;http://g.isbnrs.com/c0189.zip
c0188;Solo;456;"Roxy Taggart";"iStripper XXX Classic";2011-06-29;http://g.isbnrs.com/c0188.zip
c0187;Duo;457;"Roxy Taggart & Carol G";"iStripper XXX Classic";2011-07-13;http://g.isbnrs.com/c0187.zip
c0186;Solo;2;"Carol G";"iStripper XXX Classic";2011-06-22;http://g.isbnrs.com/c0186.zip
c0185;Duo;445;"Candy Alexa & Mandy Dee";"iStripper XXX Classic";2011-06-01;http://g.isbnrs.com/c0185.zip
c0184;Solo;426;"Barbie White";"iStripper XXX Classic";2011-05-25;http://g.isbnrs.com/c0184.zip
c0183;Duo;444;"Mandy Dee & Barbie White";"iStripper XXX Classic";2011-06-22;http://g.isbnrs.com/c0183.zip
c0182;Duo;443;"Lana & Mandy Dee";"iStripper XXX Classic";2011-06-15;http://g.isbnrs.com/c0182.zip
c0181;Duo;442;"Lana & Barbie White";"iStripper XXX Classic";2011-06-29;http://g.isbnrs.com/c0181.zip
c0180;Duo;441;"Bibi Noel & Mandy Dee";"iStripper XXX Classic";2011-07-06;http://g.isbnrs.com/c0180.zip
c0179;Duo;440;"Barbie White & Bibi Noel";"iStripper XXX Classic";2011-06-08;http://g.isbnrs.com/c0179.zip
c0178;Solo;438;Lana;"iStripper XXX Classic";2011-06-08;http://g.isbnrs.com/c0178.zip
c0177;Duo;439;"Bibi Noel & Lana";"iStripper XXX Classic";2011-05-18;http://g.isbnrs.com/c0177.zip
c0176;Solo;437;"Bibi Noel";"iStripper XXX Classic";2011-06-15;http://g.isbnrs.com/c0176.zip
c0175;Solo;406;"Niki Sweet";"iStripper XXX Classic";2011-06-01;http://g.isbnrs.com/c0175.zip
c0174;Duo;416;"Niki Sweet & Lucy Bell";"iStripper XXX Classic";2011-05-11;http://g.isbnrs.com/c0174.zip
c0173;Solo;415;"Lucy Bell";"iStripper XXX Classic";2011-05-25;http://g.isbnrs.com/c0173.zip
c0172;Duo;424;"Niki Sweet & Iris";"iStripper XXX Classic";2011-05-04;http://g.isbnrs.com/c0172.zip
c0171;Duo;423;"Lucy Bell & Iris";"iStripper XXX Classic";2011-06-01;http://g.isbnrs.com/c0171.zip
c0170;Duo;422;"Niki Sweet & Gettin Cute";"iStripper XXX Classic";2011-05-25;http://g.isbnrs.com/c0170.zip
c0169;Duo;421;"Lucy Bell & Gettin Cute";"iStripper XXX Classic";2011-06-08;http://g.isbnrs.com/c0169.zip
c0168;Solo;418;Iris;"iStripper XXX Classic";2011-05-18;http://g.isbnrs.com/c0168.zip
c0167;Duo;419;"Gettin Cute & Iris";"iStripper XXX Classic";2011-04-27;http://g.isbnrs.com/c0167.zip
c0166;Solo;417;"Gettin Cute";"iStripper XXX Classic";2011-05-11;http://g.isbnrs.com/c0166.zip
c0165;Solo;396;"Candy Alexa";"iStripper XXX Classic";2011-04-27;http://g.isbnrs.com/c0165.zip
c0164;Duo;401;"Aliz & Candy Alexa";"iStripper XXX Classic";2011-04-13;http://g.isbnrs.com/c0164.zip
c0163;Solo;395;Aliz;"iStripper XXX Classic";2011-05-04;http://g.isbnrs.com/c0163.zip
c0162;Duo;400;"Candy Alexa & Antonia";"iStripper XXX Classic";2011-05-04;http://g.isbnrs.com/c0162.zip
c0161;Duo;399;"Aliz & Antonia";"iStripper XXX Classic";2011-05-18;http://g.isbnrs.com/c0161.zip
c0160;Duo;398;"Abbie Cat & Candy Alexa";"iStripper XXX Classic";2011-05-11;http://g.isbnrs.com/c0160.zip
c0159;Duo;397;"Aliz & Abbie Cat";"iStripper XXX Classic";2011-04-27;http://g.isbnrs.com/c0159.zip
c0158;Solo;393;Antonia;"iStripper XXX Classic";2011-04-13;http://g.isbnrs.com/c0158.zip
c0157;Duo;394;"Abbie Cat & Antonia";"iStripper XXX Classic";2011-04-20;http://g.isbnrs.com/c0157.zip
c0156;Solo;392;"Abbie Cat";"iStripper XXX Classic";2011-04-06;http://g.isbnrs.com/c0156.zip
c0155;Solo;385;Pussykat;"iStripper XXX Classic";2011-04-20;http://g.isbnrs.com/c0155.zip
c0154;Solo;371;"Leony April";"iStripper XXX Classic";2011-03-23;http://g.isbnrs.com/c0154.zip
c0153;Duo;377;"Leony April & Bridget";"iStripper XXX Classic";2011-03-16;http://g.isbnrs.com/c0153.zip
c0152;Solo;370;Bridget;"iStripper XXX Classic";2011-03-30;http://g.isbnrs.com/c0152.zip
c0151;Duo;376;"Leony April & Kattie Gold";"iStripper XXX Classic";2011-04-06;http://g.isbnrs.com/c0151.zip
c0150;Duo;375;"Kety Pearl & Leony April";"iStripper XXX Classic";2011-04-20;http://g.isbnrs.com/c0150.zip
c0149;Duo;374;"Bridget & Kety Pearl";"iStripper XXX Classic";2011-04-06;http://g.isbnrs.com/c0149.zip
c0148;Duo;373;"Kattie Gold & Bridget";"iStripper XXX Classic";2011-04-13;http://g.isbnrs.com/c0148.zip
c0147;Solo;359;"Kety Pearl";"iStripper XXX Classic";2011-03-02;http://g.isbnrs.com/c0147.zip
c0146;Duo;372;"Kattie Gold & Kety Pearl";"iStripper XXX Classic";2011-03-30;http://g.isbnrs.com/c0146.zip
c0145;Solo;369;"Kattie Gold";"iStripper XXX Classic";2011-03-16;http://g.isbnrs.com/c0145.zip
c0144;Solo;330;Elisa;"iStripper XXX Classic";2011-02-23;http://g.isbnrs.com/c0144.zip
c0143;Duo;351;"Elisa & Ally Style";"iStripper XXX Classic";2011-03-30;http://g.isbnrs.com/c0143.zip
c0142;Duo;350;"Susan Snow & Elisa";"iStripper XXX Classic";2011-03-16;http://g.isbnrs.com/c0142.zip
c0141;Duo;349;"Susan Snow & Ally Style";"iStripper XXX Classic";2011-03-23;http://g.isbnrs.com/c0141.zip
c0140;Duo;348;"Tarra White & Elisa";"iStripper XXX Classic";2011-03-23;http://g.isbnrs.com/c0140.zip
c0139;Duo;347;"Tarra White & Ally Style";"iStripper XXX Classic";2011-03-09;http://g.isbnrs.com/c0139.zip
c0138;Solo;132;"Tarra White";"iStripper XXX Classic";2011-02-16;http://g.isbnrs.com/c0138.zip
c0137;Duo;346;"Susan Snow & Tarra White";"iStripper XXX Classic";2011-02-23;http://g.isbnrs.com/c0137.zip
c0136;Solo;345;"Susan Snow";"iStripper XXX Classic";2011-03-02;http://g.isbnrs.com/c0136.zip
c0135;Solo;339;"Eve Angel";"iStripper XXX Classic";2011-02-02;http://g.isbnrs.com/c0135.zip
c0134;Duo;344;"Brandy Smile & Eve Angel";"iStripper XXX Classic";2011-03-09;http://g.isbnrs.com/c0134.zip
c0133;Solo;321;"Brandy Smile";"iStripper XXX Classic";2011-02-16;http://g.isbnrs.com/c0133.zip
c0132;Duo;343;"Eve Angel & Zara";"iStripper XXX Classic";2011-03-02;http://g.isbnrs.com/c0132.zip
c0131;Duo;323;"Brandy Smile & Zara";"iStripper XXX Classic";2011-02-09;http://g.isbnrs.com/c0131.zip
c0130;Duo;342;"Brandy Smile & Ashley Brooke";"iStripper XXX Classic";2011-02-23;http://g.isbnrs.com/c0130.zip
c0129;Duo;341;"Ashley Brooke & Eve Angel";"iStripper XXX Classic";2011-02-16;http://g.isbnrs.com/c0129.zip
c0128;Solo;322;Zara;"iStripper XXX Classic";2011-03-09;http://g.isbnrs.com/c0128.zip
c0127;Duo;340;"Ashley Brooke & Zara";"iStripper XXX Classic";2011-02-02;http://g.isbnrs.com/c0127.zip
c0126;Solo;338;"Ashley Brooke";"iStripper XXX Classic";2011-02-09;http://g.isbnrs.com/c0126.zip
c0125;Solo;310;"Mandy Dee";"iStripper XXX Classic";2011-02-02;http://g.isbnrs.com/c0125.zip
c0124;Solo;309;"Aletta Ocean";"iStripper XXX Classic";2011-01-19;http://g.isbnrs.com/c0124.zip
c0123;Solo;137;"Davon Kim";"iStripper XXX Classic";2011-01-19;http://g.isbnrs.com/c0123.zip
c0122;Duo;308;"Davon Kim & Maria Bellucci";"iStripper XXX Classic";2011-02-09;http://g.isbnrs.com/c0122.zip
c0121;Solo;305;"Maria Bellucci";"iStripper XXX Classic";2011-01-05;http://g.isbnrs.com/c0121.zip
c0120;Duo;307;"Blue Angel & Maria Bellucci";"iStripper XXX Classic";2011-01-26;http://g.isbnrs.com/c0120.zip
c0119;Duo;306;"Maria Bellucci & Dorothy Black";"iStripper XXX Classic";2010-12-29;http://g.isbnrs.com/c0119.zip
c0118;Duo;304;"Davon Kim & Dorothy Black";"iStripper XXX Classic";2011-01-05;http://g.isbnrs.com/c0118.zip
c0117;Solo;302;"Dorothy Black";"iStripper XXX Classic";2011-01-26;http://g.isbnrs.com/c0117.zip
c0116;Duo;303;"Blue Angel & Dorothy Black";"iStripper XXX Classic";2011-01-12;http://g.isbnrs.com/c0116.zip
c0115;Solo;301;"Blue Angel";"iStripper XXX Classic";2010-12-22;http://g.isbnrs.com/c0115.zip
c0114;Solo;300;"Angelica Kitten";"iStripper XXX Classic";2011-01-12;http://g.isbnrs.com/c0114.zip
c0113;Solo;296;"Lauryn May";"iStripper XXX Classic";2011-01-05;http://g.isbnrs.com/c0113.zip
c0112;Duo;299;"Kathy Moore & Lauryn May";"iStripper XXX Classic";2010-12-15;http://g.isbnrs.com/c0112.zip
c0111;Solo;68;"Kathy Moore";"iStripper XXX Classic";2010-12-29;http://g.isbnrs.com/c0111.zip
c0110;Duo;298;"Lauryn May & Bambi";"iStripper XXX Classic";2011-01-19;http://g.isbnrs.com/c0110.zip
c0109;Duo;289;"Kathy Moore & Bambi";"iStripper XXX Classic";2010-12-08;http://g.isbnrs.com/c0109.zip
c0108;Duo;297;"Lauryn May & Sandra Shine";"iStripper XXX Classic";2011-01-26;http://g.isbnrs.com/c0108.zip
c0107;Duo;295;"Kathy Moore & Sandra Shine";"iStripper XXX Classic";2011-01-12;http://g.isbnrs.com/c0107.zip
c0106;Solo;288;Bambi;"iStripper XXX Classic";2010-12-22;http://g.isbnrs.com/c0106.zip
c0105;Duo;294;"Bambi & Sandra Shine";"iStripper XXX Classic";2010-12-29;http://g.isbnrs.com/c0105.zip
c0104;Solo;293;"Sandra Shine";"iStripper XXX Classic";2010-12-15;http://g.isbnrs.com/c0104.zip
c0103;Solo;286;"Ally Style";"iStripper XXX Classic";2010-12-08;http://g.isbnrs.com/c0103.zip
c0102;Solo;259;"Kitty Jane";"iStripper XXX Classic";2010-11-17;http://g.isbnrs.com/c0102.zip
c0101;Solo;260;"Christina Jolie";"iStripper XXX Classic";2010-12-01;http://g.isbnrs.com/c0101.zip
c0100;Duo;261;"Kitty Jane & Christina Jolie";"iStripper XXX Classic";2010-11-10;http://g.isbnrs.com/c0100.zip
c0099;Duo;270;"Christina Jolie & Melissa Ria";"iStripper XXX Classic";2010-12-15;http://g.isbnrs.com/c0099.zip
c0098;Duo;269;"Kitty Jane & Mona Lee";"iStripper XXX Classic";2010-12-08;http://g.isbnrs.com/c0098.zip
c0097;Duo;268;"Kitty Jane & Melissa Ria";"iStripper XXX Classic";2010-11-24;http://g.isbnrs.com/c0097.zip
c0096;Duo;267;"Mona Lee & Melissa Ria";"iStripper XXX Classic";2010-12-22;http://g.isbnrs.com/c0096.zip
c0095;Solo;266;"Mona Lee";"iStripper XXX Classic";2010-11-10;http://g.isbnrs.com/c0095.zip
c0094;Solo2;257;"Melissa Ria";"iStripper XXX Classic";2010-12-01;http://g.isbnrs.com/c0094.zip
c0093;Solo;258;"Tina Kay";"iStripper XXX Classic";2010-11-24;http://g.isbnrs.com/c0093.zip
c0092;Solo;257;"Melissa Ria";"iStripper XXX Classic";2010-11-17;http://g.isbnrs.com/c0092.zip
c0091;Solo;251;Colette;"iStripper XXX Classic";2010-10-08;http://g.isbnrs.com/c0091.zip
c0090;Duo;256;"Colette & Britney";"iStripper XXX Classic";2010-10-27;http://g.isbnrs.com/c0090.zip
c0088;Duo;255;"Britney & Zafira";"iStripper XXX Classic";2010-11-24;http://g.isbnrs.com/c0088.zip
c0087;Duo;254;"Colette & Zafira";"iStripper XXX Classic";2010-12-01;http://g.isbnrs.com/c0087.zip
c0086;Duo;253;"Britney & Playful Ann";"iStripper XXX Classic";2010-11-03;http://g.isbnrs.com/c0086.zip
c0085;Duo;252;"Colette & Playful Ann";"iStripper XXX Classic";2010-10-13;http://g.isbnrs.com/c0085.zip
c0084;Duo;250;"Zafira & Playful Ann";"iStripper XXX Classic";2010-09-29;http://g.isbnrs.com/c0084.zip
c0083;Solo;247;"Playful Ann";"iStripper XXX Classic";2010-11-10;http://g.isbnrs.com/c0083.zip
c0082;Solo;56;Zafira;"iStripper XXX Classic";2010-10-27;http://g.isbnrs.com/c0082.zip
c0081;Solo;249;Wellie;"iStripper XXX Classic";2010-11-03;http://g.isbnrs.com/c0081.zip
c0080;Solo;237;"Cindy Dollar";"iStripper XXX Classic";2010-09-15;http://g.isbnrs.com/c0080.zip
c0079;Solo;213;"Abigaile Johnson";"iStripper XXX Classic";2010-09-29;http://g.isbnrs.com/c0079.zip
c0078;Duo;243;"Abigaile Johnson & Cindy Dollar";"iStripper XXX Classic";2010-10-20;http://g.isbnrs.com/c0078.zip
c0077;Duo;242;"Abigaile Johnson & Kari";"iStripper XXX Classic";2010-11-03;http://g.isbnrs.com/c0077.zip
c0076;Duo;241;"Ashley Bulgari & Cindy Dollar";"iStripper XXX Classic";2010-09-29;http://g.isbnrs.com/c0076.zip
c0075;Duo;238;"Kari & Cindy Dollar";"iStripper XXX Classic";2010-09-01;http://g.isbnrs.com/c0075.zip
c0074;Duo;240;"Ashley Bulgari & Abigaile Johnson";"iStripper XXX Classic";2010-11-17;http://g.isbnrs.com/c0074.zip
c0073;Duo;239;"Kari & Ashley Bulgari";"iStripper XXX Classic";2010-10-27;http://g.isbnrs.com/c0073.zip
c0072;Solo;236;Kari;"iStripper XXX Classic";2010-10-06;http://g.isbnrs.com/c0072.zip
c0071;Solo;215;"Ashley Bulgari";"iStripper XXX Classic";2010-10-13;http://g.isbnrs.com/c0071.zip
c0070;Duo;235;"Silvie Deluxe & Monika";"iStripper XXX Classic";2010-10-13;http://g.isbnrs.com/c0070.zip
c0069;Solo;136;"Jana Cova";"iStripper XXX Classic";2010-09-22;http://g.isbnrs.com/c0069.zip
c0068;Duo;234;"Tifany & Niky";"iStripper XXX Classic";2010-09-22;http://g.isbnrs.com/c0068.zip
c0067;Solo;228;Niky;"iStripper XXX Classic";2010-08-25;http://g.isbnrs.com/c0067.zip
c0066;Solo;229;Tifany;"iStripper XXX Classic";2010-09-15;http://g.isbnrs.com/c0066.zip
c0064;Duo;232;"Kristy Lust & Niky";"iStripper XXX Classic";2010-10-06;http://g.isbnrs.com/c0064.zip
c0063;Duo;231;"Monika & Tifany";"iStripper XXX Classic";2010-10-20;http://g.isbnrs.com/c0063.zip
c0062;Duo;230;"Monika & Niky";"iStripper XXX Classic";2010-09-08;http://g.isbnrs.com/c0062.zip
c0061;Duo;227;"Kristy Lust & Monika";"iStripper XXX Classic";2010-10-20;http://g.isbnrs.com/c0061.zip
c0060;Solo;226;"Kristy Lust";"iStripper XXX Classic";2010-08-18;http://g.isbnrs.com/c0060.zip
c0059;Solo;225;Monika;"iStripper XXX Classic";2010-09-22;http://g.isbnrs.com/c0059.zip
c0058;Solo;166;Lola;"iStripper XXX Classic";2010-09-08;http://g.isbnrs.com/c0058.zip
c0057;Duo;220;"Lola & Laetitia";"iStripper XXX Classic";2010-08-04;http://g.isbnrs.com/c0057.zip
c0056;Duo;219;"Laetitia & Silvie Deluxe";"iStripper XXX Classic";2010-07-27;http://g.isbnrs.com/c0056.zip
c0055;Duo;223;"Lola & Rachel Evans";"iStripper XXX Classic";2010-09-15;http://g.isbnrs.com/c0055.zip
c0054;Duo;222;"Laetitia & Rachel Evans";"iStripper XXX Classic";2010-08-18;http://g.isbnrs.com/c0054.zip
c0053;Duo;221;"Silvie Deluxe & Lola";"iStripper XXX Classic";2010-08-25;http://g.isbnrs.com/c0053.zip
c0052;Solo;198;Sandy;"iStripper XXX Classic";2010-08-10;http://g.isbnrs.com/c0052.zip
c0051;Solo;196;Celina;"iStripper XXX Classic";2010-08-04;http://g.isbnrs.com/c0051.zip
c0050;Duo;202;"Sandy & Celina";"iStripper XXX Classic";2010-06-23;http://g.isbnrs.com/c0050.zip
c0049;Duo;201;"Sandy & Melisa";"iStripper XXX Classic";2010-04-19;http://g.isbnrs.com/c0049.zip
c0048;Duo;200;"Melisa & Celina";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0048.zip
c0047;Duo;199;"Sandy & Deny";"iStripper XXX Classic";2010-04-19;http://g.isbnrs.com/c0047.zip
c0046;Duo;197;"Celina & Deny";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0046.zip
c0045;Solo;139;Melisa;"iStripper XXX Classic";2010-06-09;http://g.isbnrs.com/c0045.zip
c0044;Duo;195;"Deny & Melisa";"iStripper XXX Classic";2010-05-25;http://g.isbnrs.com/c0044.zip
c0043;Solo;57;Deny;"iStripper XXX Classic";2010-07-27;http://g.isbnrs.com/c0043.zip
c0042;Solo;10;"Monica Sweet";"iStripper XXX Classic";2010-07-20;http://g.isbnrs.com/c0042.zip
c0041;Duo;194;"Sarah & Mia";"iStripper XXX Classic";2010-07-07;http://g.isbnrs.com/c0041.zip
c0040;Duo;193;"Monica Sweet & Mia";"iStripper XXX Classic";2010-06-30;http://g.isbnrs.com/c0040.zip
c0039;Solo;189;Mia;"iStripper XXX Classic";2010-07-13;http://g.isbnrs.com/c0039.zip
c0038;Duo;192;"Monica Sweet & Sarah";"iStripper XXX Classic";2010-05-19;http://g.isbnrs.com/c0038.zip
c0037;Duo;191;"Monica Sweet & Natalia";"iStripper XXX Classic";2010-05-19;http://g.isbnrs.com/c0037.zip
c0036;Duo;190;"Natalia & Mia";"iStripper XXX Classic";2010-08-10;http://g.isbnrs.com/c0036.zip
c0035;Duo;218;"Silvie Deluxe & Rachel Evans";"iStripper XXX Classic";2010-07-20;http://g.isbnrs.com/c0035.zip
c0034;Solo;216;"Silvie Deluxe";"iStripper XXX Classic";2010-09-01;http://g.isbnrs.com/c0034.zip
c0033;Solo;187;Sarah;"iStripper XXX Classic";2010-06-01;http://g.isbnrs.com/c0033.zip
c0032;Duo;188;"Sarah & Natalia";"iStripper XXX Classic";2010-04-19;http://g.isbnrs.com/c0032.zip
c0031;Solo;186;Natalia;"iStripper XXX Classic";2010-06-23;http://g.isbnrs.com/c0031.zip
c0030;Solo;176;Heaven;"iStripper XXX Classic";2010-06-15;http://g.isbnrs.com/c0030.zip
c0029;Solo;176;Heaven;"iStripper XXX Classic";2010-05-25;http://g.isbnrs.com/c0029.zip
c0028;Solo;12;Misa;"iStripper XXX Classic";2010-06-30;http://g.isbnrs.com/c0028.zip
c0027;Solo;167;Carie;"iStripper XXX Classic";2010-07-13;http://g.isbnrs.com/c0027.zip
c0026;Duo;185;"Misa & Carie";"iStripper XXX Classic";2010-06-15;http://g.isbnrs.com/c0026.zip
c0025;Duo;184;"Sandra Sanchez & Misa";"iStripper XXX Classic";2010-04-22;http://g.isbnrs.com/c0025.zip
c0024;Duo;183;"Eufrat & Misa";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0024.zip
c0023;Duo;182;"Eufrat & Carie";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0023.zip
c0022;Duo;181;"Carie & Sandra Sanchez";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0022.zip
c0021;Duo;180;"Eufrat & Sandra Sanchez";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0021.zip
c0020;Solo;19;"Sandra Sanchez";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0020.zip
c0019;Solo;33;Eufrat;"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0019.zip
c0018;Solo;145;Tea;"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0018.zip
c0017;Solo;98;Ariel;"iStripper XXX Classic";2009-11-04;http://g.isbnrs.com/c0017.zip
c0016;Duo;146;"Ariel & Tea";"iStripper XXX Classic";2009-11-04;http://g.isbnrs.com/c0016.zip
c0015;Duo;160;"Walleria & Tea";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0015.zip
c0014;Duo;159;"Ariel & Bianca";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0014.zip
c0013;Solo;90;Walleria;"iStripper XXX Classic";2010-04-22;http://g.isbnrs.com/c0013.zip
c0012;Solo;141;Bianca;"iStripper XXX Classic";2009-11-04;http://g.isbnrs.com/c0012.zip
c0011;Duo;165;"Bianca & Walleria";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0011.zip
c0010;Solo;152;"Mily Jay";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0010.zip
c0009;Duo;164;"Mily Jay & Carla Cox";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0009.zip
c0008;Solo;151;"Carla Cox";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0008.zip
c0007;Duo;163;"Mily Jay & Cynthia Vellons";"iStripper XXX Classic";2010-06-01;http://g.isbnrs.com/c0007.zip
c0006;Duo;155;"Daria Glover & Carla Cox";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0006.zip
c0005;Duo;173;"Daria Glover & Mily Jay";"iStripper XXX Classic";2010-04-22;http://g.isbnrs.com/c0005.zip
c0004;Duo;162;"Carla Cox & Cynthia Vellons";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0004.zip
c0003;Solo;149;"Cynthia Vellons";"iStripper XXX Classic";2010-07-07;http://g.isbnrs.com/c0003.zip
c0002;Solo;148;"Daria Glover";"iStripper XXX Classic";2010-04-22;http://g.isbnrs.com/c0002.zip
c0001;Duo;150;"Daria Glover & Cynthia Vellons";"iStripper XXX Classic";2010-04-12;http://g.isbnrs.com/c0001.zip
a1680;"Wild flower";228;Niky;"iStripper ";2014-10-03;http://g.isbnrs.com/a1680.zip
a1679;Moonshine;228;Niky;"iStripper ";2014-10-03;http://g.isbnrs.com/a1679.zip
a1678;"Spring Cleaning";228;Niky;"iStripper ";2014-09-26;http://g.isbnrs.com/a1678.zip
a1677;"Tropical Sands ";228;Niky;"iStripper ";2014-09-26;http://g.isbnrs.com/a1677.zip
a1676;"Date Night ";228;Niky;"iStripper ";2014-09-05;http://g.isbnrs.com/a1676.zip
a1675;"High Stamina";228;Niky;"iStripper ";2014-08-29;http://g.isbnrs.com/a1675.zip
a1674;"Superior Officer";1045;"Aika May";"iStripper ";2014-10-03;http://g.isbnrs.com/a1674.zip
a1673;"Sweet and Sour Lime ";1045;"Aika May";"iStripper ";2014-09-26;http://g.isbnrs.com/a1673.zip
a1672;"Southern Belle ";1045;"Aika May";"iStripper ";2014-09-19;http://g.isbnrs.com/a1672.zip
a1671;Dalliance;1045;"Aika May";"iStripper ";2014-09-19;http://g.isbnrs.com/a1671.zip
a1670;"Silver Gleam";1045;"Aika May";"iStripper ";2014-09-05;http://g.isbnrs.com/a1670.zip
a1669;"Breathtaking Beauty";1045;"Aika May";"iStripper ";2014-08-22;http://g.isbnrs.com/a1669.zip
a1668;"Frisky Feline";1049;"Lyen Parker";"iStripper ";2014-09-05;http://g.isbnrs.com/a1668.zip
a1667;"Soft seduction";1049;"Lyen Parker";"iStripper ";2014-08-29;http://g.isbnrs.com/a1667.zip
a1666;"Lacey Perfection";1049;"Lyen Parker";"iStripper ";2014-08-14;http://g.isbnrs.com/a1666.zip
a1665;"Web of Desire ";1049;"Lyen Parker";"iStripper ";2014-08-01;http://g.isbnrs.com/a1665.zip
a1664;"Kiss'n Tell";1049;"Lyen Parker";"iStripper ";2014-09-12;http://g.isbnrs.com/a1664.zip
a1663;"Dream Job";1049;"Lyen Parker";"iStripper ";2014-07-25;http://g.isbnrs.com/a1663.zip
a1662;" Into The Den";1047;Cherries;"iStripper ";2014-09-12;http://g.isbnrs.com/a1662.zip
a1661;"Spy Games";1047;Cherries;"iStripper ";2014-08-29;http://g.isbnrs.com/a1661.zip
a1660;"Disco Inferno";1047;Cherries;"iStripper ";2014-08-22;http://g.isbnrs.com/a1660.zip
a1659;"Tropical Island";1047;Cherries;"iStripper ";2014-08-07;http://g.isbnrs.com/a1659.zip
a1658;Mimosa;1047;Cherries;"iStripper ";2014-07-25;http://g.isbnrs.com/a1658.zip
a1657;" Sunset At The Pier";1047;Cherries;"iStripper ";2014-07-11;http://g.isbnrs.com/a1657.zip
a1656;"G.I. Jane";1035;"Amarna Miller";"iStripper ";2014-09-19;http://g.isbnrs.com/a1656.zip
a1655;Libertine;1035;"Amarna Miller";"iStripper ";2014-09-12;http://g.isbnrs.com/a1655.zip
a1654;Ballerina;1035;"Amarna Miller";"iStripper ";2014-08-29;http://g.isbnrs.com/a1654.zip
a1653;"White Rose ";1035;"Amarna Miller";"iStripper ";2014-08-14;http://g.isbnrs.com/a1653.zip
a1652;Wonderland;1035;"Amarna Miller";"iStripper ";2014-08-01;http://g.isbnrs.com/a1652.zip
a1651;Aflame;1035;"Amarna Miller";"iStripper ";2014-07-18;http://g.isbnrs.com/a1651.zip
a1650;Captivation;997;"Silvie Luca";"iStripper ";2014-09-05;http://g.isbnrs.com/a1650.zip
a1649;"Wild Ride";997;"Silvie Luca";"iStripper ";2014-08-22;http://g.isbnrs.com/a1649.zip
a1648;"Tender Touch";997;"Silvie Luca";"iStripper ";2014-08-07;http://g.isbnrs.com/a1648.zip
a1647;"Seductive Maid ";997;"Silvie Luca";"iStripper ";2014-07-25;http://g.isbnrs.com/a1647.zip
a1646;"Our Secret";997;"Silvie Luca";"iStripper ";2014-07-18;http://g.isbnrs.com/a1646.zip
a1645;"Black Pearls ";997;"Silvie Luca";"iStripper ";2014-07-04;http://g.isbnrs.com/a1645.zip
